"filename", "language", "XML", "C++", "ROS Message", "Python", "YAML", "Makefile", "Shell Script", "pip requirements", "Perl", "CMake", "Markdown", "JSON", "Java", "XSL", "Objective-C", "LinkerScript", "C", "ARM", "Properties", "Diff", "Ini", "Batch", "HTML", "CSS", "Visual Basic", "PHP", "DSDL", "Jupyter", "comment", "blank", "total"
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_boot.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 86, 510
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_boot.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 8, 63
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_can.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 795, 338, 1964
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_can.h", "C++", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 23, 147
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_clockconfig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 141, 715
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_clockconfig.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 17, 137
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_config.h", "C++", 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 20, 385
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_dbgu.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 122, 648
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_dbgu.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 19, 110
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_dmac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 737, 495, 2431
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_dmac.h", "C++", 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 71, 500
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ehci.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2118, 931, 5170
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_emaca.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1352, 734, 3776
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_emacb.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1492, 842, 4465
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ethernet.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 27, 191
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ethernet.h", "C++", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 31, 344
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_flexcom_serial.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 211, 1238
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_freerun.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 53, 322
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_freerun.h", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 23, 163
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_gf1024.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 12, 2120
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_gf512.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 12, 1096
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_gmac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1426, 756, 3848
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_hsmci.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1263, 632, 3436
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_hsmci.h", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 23, 178
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_hsmci_clkdiv.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 21, 142
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_irq.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357, 183, 903
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_irq.h", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 17, 108
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_isi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 35, 184
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_isi.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 12, 94
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_lcd.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 630, 600, 3107
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_lcd.h", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 20, 114
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_lowputc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 95, 625
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_lowputc.h", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 17, 104
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_memories.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414, 230, 1067
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_memories.h", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 19, 116
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_memorymap.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 6, 56
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_memorymap.h", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 17, 117
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_nand.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 607, 3107
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_nand.h", "C++", 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 100, 645
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ohci.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1430, 833, 4239
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_oneshot.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 86, 519
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_oneshot.h", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 27, 224
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_oneshot_lowerhalf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 57, 348
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pck.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 44, 296
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pck.h", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 19, 137
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_periphclks.h", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 61
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pgalloc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 27, 152
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pgalloc.h", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 16, 104
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 6, 54
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pio.h", "C++", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 40, 230
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pioirq.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 106, 512
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pmc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 51, 298
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pmc.h", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 18, 131
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pmecc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423, 268, 1494
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pmecc.h", "C++", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 65, 422
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pwm.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 216, 1432
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_pwm.h", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 18, 111
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_rtc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 130, 663
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_rtc.h", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 16, 105
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_sckc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 31, 137
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_sckc.h", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 14, 93
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_serial.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325, 233, 1689
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_serial.h", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 24, 154
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_serialinit.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 20, 112
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_spi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 686, 329, 1847
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_spi.h", "C++", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 29, 252
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ssc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1150, 692, 3511
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_ssc.h", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 16, 103
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_tc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531, 230, 1530
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_tc.h", "C++", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 50, 352
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_tickless.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 44, 417
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_timerisr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 32, 155
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_trng.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 102, 467
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_trng.h", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 77
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_tsd.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 572, 359, 1740
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_tsd.h", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 19, 139
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_twi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 416, 297, 1335
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_twi.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 10, 88
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_udphs.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1397, 925, 4631
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_udphs.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 86
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_usbhost.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 34, 259
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_usbhost.h", "C++", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 39, 334
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_wdt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 131, 700
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_wdt.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 14, 97
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sam_xdmac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 786, 449, 2475
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sama5d2x_memorymap.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 40, 317
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sama5d2x_periphclks.h", "C++", 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 304
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sama5d2x_pio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 125, 665
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sama5d2x_pio.h", "C++", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 32, 211
"/home/bob/pix4/Firmware/platforms/nuttx/NuttX/nuttx/arch/arm/src/sama5/sama5d3x4x_pio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 161, 951
